Order ID,Order Date,Ship Date,Ship Mode,Segment,City,State,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Delivery Time,Profit Margin,Total Discount Effect
CA-2017-121300,2017-09-29,2017-09-29,Same Day,Home Office,Mentor,Ohio,East,TEC-AC-10004571,Technology,Accessories,239.976,3,0.2,65.9934,0,0.27499999999999997,0.6000000000000001
CA-2017-121300,2017-09-29,2017-09-29,Same Day,Home Office,Mentor,Ohio,East,FUR-TA-10004442,Furniture,Tables,344.22,2,0.4,-189.321,0,-0.5499999999999999,0.8
CA-2017-121300,2017-09-29,2017-09-29,Same Day,Home Office,Mentor,Ohio,East,OFF-PA-10002787,Office Supplies,Paper,15.552,3,0.2,5.4432,0,0.35000000000000003,0.6000000000000001
CA-2017-121300,2017-09-29,2017-09-29,Same Day,Home Office,Mentor,Ohio,East,FUR-FU-10004586,Furniture,Furnishings,21.248,4,0.2,7.4368,0,0.35,0.8
CA-2017-121300,2017-09-29,2017-09-29,Same Day,Home Office,Mentor,Ohio,East,OFF-PA-10002606,Office Supplies,Paper,8.448,2,0.2,2.64,0,0.3125,0.4
CA-2017-130211,2017-10-22,2017-10-22,Same Day,Consumer,Lawton,Oklahoma,Central,OFF-ST-10000129,Office Supplies,Storage,333.09,3,0.0,23.3163,0,0.07,0.0
CA-2017-130211,2017-10-22,2017-10-22,Same Day,Consumer,Lawton,Oklahoma,Central,FUR-TA-10003748,Furniture,Tables,248.98,2,0.0,54.7756,0,0.22,0.0
CA-2014-147235,2014-03-24,2014-03-28,Standard Class,Consumer,New York City,New York,East,OFF-PA-10004948,Office Supplies,Paper,24.9,5,0.0,11.703,4,0.47000000000000003,0.0
CA-2016-109365,2016-11-03,2016-11-08,Standard Class,Consumer,Los Angeles,California,West,OFF-FA-10001561,Office Supplies,Fasteners,15.26,7,0.0,5.0358,5,0.33,0.0
CA-2016-109365,2016-11-03,2016-11-08,Standard Class,Consumer,Los Angeles,California,West,OFF-AP-10002998,Office Supplies,Appliances,43.32,2,0.0,14.2956,5,0.33,0.0
CA-2016-109365,2016-11-03,2016-11-08,Standard Class,Consumer,Los Angeles,California,West,OFF-BI-10003981,Office Supplies,Binders,43.584,12,0.2,15.7992,5,0.3625,2.4000000000000004
CA-2016-109365,2016-11-03,2016-11-08,Standard Class,Consumer,Los Angeles,California,West,OFF-PA-10001725,Office Supplies,Paper,116.28,3,0.0,56.9772,5,0.49000000000000005,0.0
CA-2016-109365,2016-11-03,2016-11-08,Standard Class,Consumer,Los Angeles,California,West,OFF-BI-10002071,Office Supplies,Binders,9.296,2,0.2,3.0212,5,0.325,0.4
CA-2016-109365,2016-11-03,2016-11-08,Standard Class,Consumer,Los Angeles,California,West,OFF-PA-10000477,Office Supplies,Paper,19.44,3,0.0,9.3312,5,0.48000000000000004,0.0
CA-2016-109365,2016-11-03,2016-11-08,Standard Class,Consumer,Los Angeles,California,West,OFF-PA-10004359,Office Supplies,Paper,314.55,3,0.0,150.984,5,0.48000000000000004,0.0
CA-2015-162621,2015-09-05,2015-09-11,Standard Class,Home Office,Houston,Texas,Central,OFF-BI-10000962,Office Supplies,Binders,16.27,5,0.8,-25.2185,6,-1.55,4.0
CA-2015-162621,2015-09-05,2015-09-11,Standard Class,Home Office,Houston,Texas,Central,OFF-SU-10003567,Office Supplies,Supplies,69.12,9,0.2,-14.688,6,-0.2125,1.8
CA-2015-162621,2015-09-05,2015-09-11,Standard Class,Home Office,Houston,Texas,Central,OFF-BI-10003708,Office Supplies,Binders,4.47,3,0.8,-7.8225,6,-1.75,2.4000000000000004
CA-2017-105921,2017-08-14,2017-08-21,Standard Class,Consumer,Los Angeles,California,West,FUR-TA-10001095,Furniture,Tables,418.296,3,0.2,5.2287,7,0.0125,0.6000000000000001
CA-2014-150798,2014-12-01,2014-12-03,Second Class,Consumer,Columbus,Ohio,East,TEC-CO-10001571,Technology,Copiers,659.988,2,0.4,109.998,2,0.16666666666666666,0.8
CA-2014-150798,2014-12-01,2014-12-03,Second Class,Consumer,Columbus,Ohio,East,FUR-FU-10000221,Furniture,Furnishings,8.128,2,0.2,1.4224,2,0.17500000000000002,0.4
CA-2014-150798,2014-12-01,2014-12-03,Second Class,Consumer,Columbus,Ohio,East,OFF-PA-10001972,Office Supplies,Paper,36.288,7,0.2,12.7008,2,0.35000000000000003,1.4000000000000001
CA-2014-150798,2014-12-01,2014-12-03,Second Class,Consumer,Columbus,Ohio,East,FUR-CH-10000015,Furniture,Chairs,909.72,6,0.3,-51.984,2,-0.05714285714285714,1.7999999999999998
CA-2017-112753,2017-06-18,2017-06-23,Standard Class,Consumer,Los Angeles,California,West,FUR-BO-10004015,Furniture,Bookcases,917.9235,9,0.15,75.5937,5,0.08235294117647059,1.3499999999999999
CA-2017-112753,2017-06-18,2017-06-23,Standard Class,Consumer,Los Angeles,California,West,OFF-PA-10002036,Office Supplies,Paper,38.88,6,0.0,19.0512,5,0.49,0.0
CA-2017-155075,2017-12-02,2017-12-09,Standard Class,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10003650,Office Supplies,Binders,631.176,4,0.7,-319.264953,7,-0.5058255589566143,2.8
CA-2014-103401,2014-11-21,2014-11-26,Standard Class,Corporate,San Francisco,California,West,OFF-PA-10003309,Office Supplies,Paper,12.96,2,0.0,6.2208,5,0.4799999999999999,0.0
CA-2016-124814,2016-04-10,2016-04-16,Standard Class,Corporate,Bakersfield,California,West,OFF-PA-10002787,Office Supplies,Paper,12.96,2,0.0,6.2208,6,0.4799999999999999,0.0
CA-2016-124814,2016-04-10,2016-04-16,Standard Class,Corporate,Bakersfield,California,West,OFF-BI-10000174,Office Supplies,Binders,23.2,5,0.2,8.12,6,0.35,1.0
CA-2014-116757,2014-06-30,2014-07-04,Standard Class,Corporate,Houston,Texas,Central,OFF-PA-10002005,Office Supplies,Paper,25.92,5,0.2,9.072,4,0.3499999999999999,1.0
CA-2014-116757,2014-06-30,2014-07-04,Standard Class,Corporate,Houston,Texas,Central,OFF-FA-10002815,Office Supplies,Fasteners,21.312,6,0.2,7.1928,4,0.33749999999999997,1.2000000000000002
US-2014-138247,2014-12-24,2014-12-29,Standard Class,Home Office,Los Angeles,California,West,TEC-PH-10000213,Technology,Phones,173.656,7,0.2,17.3656,5,0.1,1.4000000000000001
US-2014-138247,2014-12-24,2014-12-29,Standard Class,Home Office,Los Angeles,California,West,OFF-AP-10000828,Office Supplies,Appliances,361.96,2,0.0,101.3488,5,0.28,0.0
US-2014-138247,2014-12-24,2014-12-29,Standard Class,Home Office,Los Angeles,California,West,TEC-AC-10004708,Technology,Accessories,62.85,3,0.0,13.1985,5,0.21,0.0
US-2014-138247,2014-12-24,2014-12-29,Standard Class,Home Office,Los Angeles,California,West,TEC-PH-10001530,Technology,Phones,818.376,3,0.2,51.1485,5,0.0625,0.6000000000000001
US-2014-138247,2014-12-24,2014-12-29,Standard Class,Home Office,Los Angeles,California,West,OFF-ST-10002301,Office Supplies,Storage,20.34,1,0.0,0.2034,5,0.01,0.0
US-2014-138247,2014-12-24,2014-12-29,Standard Class,Home Office,Los Angeles,California,West,FUR-FU-10002554,Furniture,Furnishings,23.99,1,0.0,5.5177,5,0.23,0.0
CA-2017-167003,2017-05-23,2017-05-29,Standard Class,Consumer,Los Angeles,California,West,FUR-TA-10001520,Furniture,Tables,171.288,3,0.2,-6.4233,6,-0.0375,0.6000000000000001
CA-2016-119935,2016-11-10,2016-11-14,Standard Class,Corporate,Springfield,Missouri,Central,FUR-FU-10001085,Furniture,Furnishings,37.3,2,0.0,17.158,4,0.4600000000000001,0.0
CA-2016-119935,2016-11-10,2016-11-14,Standard Class,Corporate,Springfield,Missouri,Central,OFF-BI-10001597,Office Supplies,Binders,81.96,2,0.0,39.3408,4,0.48000000000000004,0.0
CA-2016-118969,2016-10-02,2016-10-03,First Class,Consumer,Phoenix,Arizona,West,OFF-BI-10002429,Office Supplies,Binders,54.792,6,0.7,-40.1808,1,-0.7333333333333333,4.199999999999999
CA-2016-145240,2016-09-06,2016-09-08,First Class,Consumer,Houston,Texas,Central,OFF-ST-10001590,Office Supplies,Storage,10.784,1,0.2,0.8088,2,0.075,0.2
CA-2016-120873,2016-10-27,2016-11-01,Second Class,Consumer,Hampton,Virginia,South,FUR-CH-10000847,Furniture,Chairs,290.98,1,0.0,75.6548,5,0.25999999999999995,0.0
US-2017-111920,2017-10-22,2017-10-26,Standard Class,Home Office,Tulsa,Oklahoma,Central,OFF-AR-10003179,Office Supplies,Art,36.44,4,0.0,12.0252,4,0.33,0.0
US-2016-128678,2016-09-15,2016-09-20,Standard Class,Consumer,Seattle,Washington,West,OFF-PA-10000807,Office Supplies,Paper,21.4,5,0.0,10.058,5,0.47000000000000003,0.0
US-2016-128678,2016-09-15,2016-09-20,Standard Class,Consumer,Seattle,Washington,West,OFF-BI-10002103,Office Supplies,Binders,48.664,7,0.2,15.8158,5,0.32499999999999996,1.4000000000000001
CA-2016-101385,2016-09-25,2016-10-01,Standard Class,Consumer,San Francisco,California,West,OFF-AR-10004441,Office Supplies,Art,16.56,4,0.0,6.9552,6,0.42,0.0
CA-2017-107167,2017-06-10,2017-06-14,Standard Class,Corporate,Jacksonville,Florida,South,OFF-ST-10003805,Office Supplies,Storage,1347.52,8,0.2,84.22,4,0.0625,1.6
CA-2014-109491,2014-02-20,2014-02-26,Standard Class,Corporate,Richmond,Indiana,Central,TEC-AC-10001284,Technology,Accessories,62.31,3,0.0,22.4316,6,0.36,0.0
CA-2014-109491,2014-02-20,2014-02-26,Standard Class,Corporate,Richmond,Indiana,Central,FUR-FU-10000221,Furniture,Furnishings,20.32,4,0.0,6.9088,6,0.34,0.0
CA-2017-105445,2017-02-20,2017-02-25,Second Class,Corporate,Louisville,Colorado,West,OFF-FA-10001229,Office Supplies,Fasteners,9.432,3,0.2,3.0654,5,0.32499999999999996,0.6000000000000001
CA-2014-107454,2014-11-02,2014-11-06,Standard Class,Consumer,New York City,New York,East,OFF-LA-10001569,Office Supplies,Labels,34.86,7,0.0,16.0356,4,0.45999999999999996,0.0
CA-2014-107454,2014-11-02,2014-11-06,Standard Class,Consumer,New York City,New York,East,FUR-FU-10004018,Furniture,Furnishings,89.34,6,0.0,24.1218,4,0.27,0.0
US-2017-105046,2017-07-17,2017-07-23,Standard Class,Home Office,Rome,New York,East,TEC-PH-10004536,Technology,Phones,269.98,2,0.0,67.495,6,0.25,0.0
US-2017-105046,2017-07-17,2017-07-23,Standard Class,Home Office,Rome,New York,East,OFF-PA-10004353,Office Supplies,Paper,99.9,5,0.0,47.952,6,0.4799999999999999,0.0
US-2017-105046,2017-07-17,2017-07-23,Standard Class,Home Office,Rome,New York,East,FUR-FU-10004848,Furniture,Furnishings,39.08,4,0.0,14.4596,6,0.37,0.0
CA-2017-152856,2017-09-08,2017-09-10,Second Class,Corporate,Marion,Ohio,East,TEC-AC-10004864,Technology,Accessories,116.832,4,0.2,33.5892,2,0.2875,0.8
CA-2016-134691,2016-11-14,2016-11-18,Standard Class,Consumer,Houston,Texas,Central,OFF-BI-10002393,Office Supplies,Binders,2.296,2,0.8,-3.9032,4,-1.7000000000000002,1.6
CA-2016-118759,2016-11-14,2016-11-17,First Class,Consumer,New York City,New York,East,FUR-CH-10002335,Furniture,Chairs,408.006,2,0.1,72.5344,3,0.1777777777777778,0.2
CA-2016-118759,2016-11-14,2016-11-17,First Class,Consumer,New York City,New York,East,OFF-ST-10001590,Office Supplies,Storage,40.44,3,0.0,10.5144,3,0.26,0.0
CA-2014-140403,2014-10-10,2014-10-10,Same Day,Home Office,Manteca,California,West,FUR-CH-10002774,Furniture,Chairs,122.352,3,0.2,13.7646,0,0.11249999999999999,0.6000000000000001
CA-2014-140403,2014-10-10,2014-10-10,Same Day,Home Office,Manteca,California,West,OFF-EN-10001219,Office Supplies,Envelopes,15.28,2,0.0,7.4872,0,0.49,0.0
CA-2015-163104,2015-03-19,2015-03-26,Standard Class,Corporate,Los Angeles,California,West,OFF-PA-10001947,Office Supplies,Paper,11.96,2,0.0,5.8604,7,0.49,0.0
CA-2017-138464,2017-07-08,2017-07-12,Standard Class,Home Office,Seattle,Washington,West,FUR-FU-10003142,Furniture,Furnishings,15.84,3,0.0,4.9104,4,0.31,0.0
CA-2017-138464,2017-07-08,2017-07-12,Standard Class,Home Office,Seattle,Washington,West,OFF-BI-10001543,Office Supplies,Binders,86.376,3,0.2,30.2316,4,0.35,0.6000000000000001
CA-2017-138464,2017-07-08,2017-07-12,Standard Class,Home Office,Seattle,Washington,West,OFF-AR-10003560,Office Supplies,Art,18.24,3,0.0,6.2016,4,0.34,0.0
CA-2017-138464,2017-07-08,2017-07-12,Standard Class,Home Office,Seattle,Washington,West,OFF-AR-10004757,Office Supplies,Art,13.12,4,0.0,4.3296,4,0.33,0.0
CA-2015-104129,2015-02-27,2015-03-02,Standard Class,Corporate,Providence,Rhode Island,East,TEC-PH-10003800,Technology,Phones,105.98,2,0.0,1.0598,3,0.01,0.0
CA-2015-104129,2015-02-27,2015-03-02,Standard Class,Corporate,Providence,Rhode Island,East,FUR-TA-10004152,Furniture,Tables,493.92,7,0.3,-28.224,3,-0.05714285714285714,2.1
US-2017-132206,2017-06-16,2017-06-21,Standard Class,Corporate,Chicago,Illinois,Central,OFF-BI-10000756,Office Supplies,Binders,5.936,7,0.8,-8.904,5,-1.5,5.6000000000000005
CA-2017-113474,2017-03-30,2017-03-31,First Class,Consumer,Oklahoma City,Oklahoma,Central,OFF-EN-10004206,Office Supplies,Envelopes,325.86,2,0.0,149.8956,1,0.45999999999999996,0.0
CA-2015-126557,2015-07-12,2015-07-17,Second Class,Consumer,Chicago,Illinois,Central,FUR-CH-10004477,Furniture,Chairs,383.607,9,0.3,-5.4801,5,-0.014285714285714285,2.6999999999999997
CA-2015-126557,2015-07-12,2015-07-17,Second Class,Consumer,Chicago,Illinois,Central,TEC-PH-10003505,Technology,Phones,148.48,2,0.2,16.704,5,0.11250000000000002,0.4
CA-2015-126557,2015-07-12,2015-07-17,Second Class,Consumer,Chicago,Illinois,Central,TEC-PH-10000526,Technology,Phones,537.544,7,0.2,53.7544,5,0.09999999999999999,1.4000000000000001
CA-2015-126557,2015-07-12,2015-07-17,Second Class,Consumer,Chicago,Illinois,Central,OFF-BI-10003314,Office Supplies,Binders,2.286,2,0.8,-2.9884,5,-1.3072615923009623,1.6
CA-2015-126557,2015-07-12,2015-07-17,Second Class,Consumer,Chicago,Illinois,Central,OFF-AR-10003190,Office Supplies,Art,6.912,3,0.2,0.6912,5,0.1,0.6000000000000001
CA-2015-126557,2015-07-12,2015-07-17,Second Class,Consumer,Chicago,Illinois,Central,FUR-FU-10001861,Furniture,Furnishings,7.76,1,0.6,-2.134,5,-0.27499999999999997,0.6
CA-2015-126557,2015-07-12,2015-07-17,Second Class,Consumer,Chicago,Illinois,Central,TEC-PH-10003963,Technology,Phones,659.168,4,0.2,49.4376,5,0.07500000000000001,0.8
US-2017-107636,2017-04-30,2017-05-02,First Class,Consumer,Manchester,Connecticut,East,OFF-LA-10003388,Office Supplies,Labels,5.76,2,0.0,2.8224,2,0.49000000000000005,0.0
US-2014-165862,2014-07-13,2014-07-17,Standard Class,Corporate,Los Angeles,California,West,FUR-TA-10002855,Furniture,Tables,351.216,3,0.2,4.3902,4,0.0125,0.6000000000000001
US-2014-106334,2014-12-27,2015-01-02,Standard Class,Consumer,San Francisco,California,West,FUR-CH-10004886,Furniture,Chairs,230.28,3,0.2,23.028,6,0.09999999999999999,0.6000000000000001
US-2014-106334,2014-12-27,2015-01-02,Standard Class,Consumer,San Francisco,California,West,OFF-PA-10003657,Office Supplies,Paper,12.84,3,0.0,5.778,6,0.44999999999999996,0.0
CA-2016-101448,2016-02-27,2016-03-01,Second Class,Consumer,La Crosse,Wisconsin,Central,OFF-BI-10004738,Office Supplies,Binders,56.82,3,0.0,28.41,3,0.5,0.0
CA-2015-130218,2015-03-23,2015-03-26,First Class,Consumer,Florence,South Carolina,South,OFF-FA-10003112,Office Supplies,Fasteners,31.56,4,0.0,14.202,3,0.45,0.0
CA-2015-130218,2015-03-23,2015-03-26,First Class,Consumer,Florence,South Carolina,South,OFF-ST-10002486,Office Supplies,Storage,27.92,4,0.0,0.5584,3,0.02,0.0
US-2017-117331,2017-10-21,2017-10-28,Standard Class,Consumer,Glendale,Arizona,West,OFF-BI-10003984,Office Supplies,Binders,8.559,1,0.7,-6.5619,7,-0.7666666666666667,0.7
CA-2014-127383,2014-12-31,2015-01-05,Standard Class,Corporate,El Paso,Texas,Central,OFF-EN-10004773,Office Supplies,Envelopes,49.568,2,0.2,17.9684,5,0.3625,0.4
CA-2014-110219,2014-05-05,2014-05-08,First Class,Consumer,San Antonio,Texas,Central,FUR-CH-10001146,Furniture,Chairs,127.869,3,0.3,-9.1335,3,-0.07142857142857142,0.8999999999999999
CA-2015-118871,2015-12-04,2015-12-09,Second Class,Corporate,Los Angeles,California,West,OFF-EN-10003296,Office Supplies,Envelopes,271.44,3,0.0,122.148,5,0.45,0.0
CA-2015-118871,2015-12-04,2015-12-09,Second Class,Corporate,Los Angeles,California,West,TEC-PH-10000193,Technology,Phones,110.352,3,0.2,8.2764,5,0.075,0.6000000000000001
CA-2015-118871,2015-12-04,2015-12-09,Second Class,Corporate,Los Angeles,California,West,FUR-FU-10002111,Furniture,Furnishings,36.4,5,0.0,13.832,5,0.38000000000000006,0.0
CA-2017-129490,2017-09-26,2017-09-30,Standard Class,Home Office,Miramar,Florida,South,FUR-CH-10003298,Furniture,Chairs,419.136,4,0.2,-57.6312,4,-0.13749999999999998,0.8
CA-2014-101175,2014-12-09,2014-12-14,Standard Class,Corporate,Mesa,Arizona,West,OFF-ST-10004950,Office Supplies,Storage,100.704,6,0.2,-1.2588,5,-0.0125,1.2000000000000002
US-2017-149510,2017-12-03,2017-12-10,Standard Class,Consumer,Fayetteville,North Carolina,South,OFF-AP-10002350,Office Supplies,Appliances,45.216,3,0.2,4.5216,7,0.1,0.6000000000000001
US-2017-149510,2017-12-03,2017-12-10,Standard Class,Consumer,Fayetteville,North Carolina,South,OFF-BI-10004233,Office Supplies,Binders,28.782,6,0.7,-21.1068,7,-0.7333333333333333,4.199999999999999
US-2017-149510,2017-12-03,2017-12-10,Standard Class,Consumer,Fayetteville,North Carolina,South,OFF-PA-10001892,Office Supplies,Paper,24.448,4,0.2,8.8624,7,0.36249999999999993,0.8
CA-2015-111990,2015-11-08,2015-11-13,Standard Class,Consumer,Houston,Texas,Central,OFF-BI-10003291,Office Supplies,Binders,10.476,6,0.8,-17.2854,5,-1.6499999999999997,4.800000000000001
CA-2014-169460,2014-04-19,2014-04-21,Second Class,Home Office,San Jose,California,West,FUR-FU-10004017,Furniture,Furnishings,76.14,3,0.0,26.649,2,0.35000000000000003,0.0
US-2015-152128,2015-05-25,2015-05-27,Second Class,Home Office,Wichita,Kansas,Central,OFF-AR-10002445,Office Supplies,Art,21.24,3,0.0,8.0712,2,0.38,0.0
US-2015-152128,2015-05-25,2015-05-27,Second Class,Home Office,Wichita,Kansas,Central,OFF-BI-10001718,Office Supplies,Binders,127.96,2,0.0,60.1412,2,0.47000000000000003,0.0
CA-2017-126662,2017-07-17,2017-07-21,Standard Class,Home Office,Los Angeles,California,West,TEC-CO-10004202,Technology,Copiers,479.984,2,0.2,89.997,4,0.1875,0.4
CA-2016-139395,2016-12-12,2016-12-18,Standard Class,Home Office,Jackson,Michigan,Central,TEC-PH-10002103,Technology,Phones,657.93,7,0.0,184.2204,6,0.28,0.0
CA-2016-139395,2016-12-12,2016-12-18,Standard Class,Home Office,Jackson,Michigan,Central,FUR-FU-10003724,Furniture,Furnishings,33.48,4,0.0,8.7048,6,0.26000000000000006,0.0
CA-2016-139395,2016-12-12,2016-12-18,Standard Class,Home Office,Jackson,Michigan,Central,OFF-AR-10003732,Office Supplies,Art,13.9,5,0.0,3.614,6,0.26,0.0
CA-2016-139395,2016-12-12,2016-12-18,Standard Class,Home Office,Jackson,Michigan,Central,OFF-ST-10000885,Office Supplies,Storage,26.86,2,0.0,6.715,6,0.25,0.0
US-2014-121734,2014-04-11,2014-04-16,Standard Class,Consumer,Lewiston,Idaho,West,OFF-BI-10004817,Office Supplies,Binders,9.584,1,0.2,3.3544,5,0.35000000000000003,0.2
CA-2015-110947,2015-06-09,2015-06-15,Standard Class,Home Office,Hampton,Virginia,South,OFF-BI-10001670,Office Supplies,Binders,113.1,3,0.0,56.55,6,0.5,0.0
US-2014-150126,2014-07-27,2014-08-02,Standard Class,Corporate,New York City,New York,East,OFF-PA-10002709,Office Supplies,Paper,65.78,11,0.0,32.2322,6,0.49,0.0
CA-2015-164427,2015-07-31,2015-08-06,Standard Class,Corporate,Hattiesburg,Mississippi,South,TEC-AC-10004469,Technology,Accessories,239.7,6,0.0,105.468,6,0.44000000000000006,0.0
CA-2016-120250,2016-09-19,2016-09-22,First Class,Home Office,Philadelphia,Pennsylvania,East,FUR-FU-10003424,Furniture,Furnishings,25.632,3,0.2,3.8448,3,0.15,0.6000000000000001
CA-2016-121993,2016-06-10,2016-06-12,First Class,Consumer,Philadelphia,Pennsylvania,East,OFF-LA-10003720,Office Supplies,Labels,23.616,8,0.2,7.9704,2,0.33749999999999997,1.6
US-2016-100405,2016-08-26,2016-08-28,Second Class,Corporate,Los Angeles,California,West,OFF-AR-10000390,Office Supplies,Art,8.26,2,0.0,3.7996,2,0.46,0.0
US-2017-163790,2017-11-02,2017-11-04,Second Class,Home Office,Danville,California,West,OFF-EN-10001335,Office Supplies,Envelopes,76.58,7,0.0,38.29,2,0.5,0.0
US-2017-163790,2017-11-02,2017-11-04,Second Class,Home Office,Danville,California,West,OFF-AR-10003469,Office Supplies,Art,8.8,5,0.0,4.224,2,0.48,0.0
US-2017-163790,2017-11-02,2017-11-04,Second Class,Home Office,Danville,California,West,OFF-BI-10003718,Office Supplies,Binders,590.352,6,0.2,206.6232,2,0.35000000000000003,1.2000000000000002
US-2017-163790,2017-11-02,2017-11-04,Second Class,Home Office,Danville,California,West,OFF-FA-10004838,Office Supplies,Fasteners,5.58,3,0.0,0.1674,2,0.03,0.0
US-2017-163790,2017-11-02,2017-11-04,Second Class,Home Office,Danville,California,West,FUR-FU-10002508,Furniture,Furnishings,25.02,3,0.0,10.5084,2,0.42,0.0
US-2017-163790,2017-11-02,2017-11-04,Second Class,Home Office,Danville,California,West,OFF-ST-10001511,Office Supplies,Storage,452.55,7,0.0,22.6275,2,0.05,0.0
CA-2016-129868,2016-12-26,2016-12-31,Standard Class,Corporate,Los Angeles,California,West,OFF-SU-10000952,Office Supplies,Supplies,17.76,2,0.0,4.9728,5,0.27999999999999997,0.0
CA-2016-129868,2016-12-26,2016-12-31,Standard Class,Corporate,Los Angeles,California,West,TEC-PH-10002275,Technology,Phones,302.384,2,0.2,30.2384,5,0.09999999999999999,0.4
CA-2016-129868,2016-12-26,2016-12-31,Standard Class,Corporate,Los Angeles,California,West,FUR-CH-10003535,Furniture,Chairs,146.352,3,0.2,-5.4882,5,-0.0375,0.6000000000000001
CA-2016-129868,2016-12-26,2016-12-31,Standard Class,Corporate,Los Angeles,California,West,OFF-AP-10004052,Office Supplies,Appliances,7.9,2,0.0,2.054,5,0.25999999999999995,0.0
CA-2016-129868,2016-12-26,2016-12-31,Standard Class,Corporate,Los Angeles,California,West,FUR-TA-10003473,Furniture,Tables,902.712,3,0.2,33.8517,5,0.0375,0.6000000000000001
CA-2016-129868,2016-12-26,2016-12-31,Standard Class,Corporate,Los Angeles,California,West,OFF-AR-10001897,Office Supplies,Art,53.97,3,0.0,15.1116,5,0.27999999999999997,0.0
CA-2016-140564,2016-12-05,2016-12-10,Second Class,Home Office,Washington,District of Columbia,East,OFF-AR-10000034,Office Supplies,Art,33.92,8,0.0,13.2288,5,0.38999999999999996,0.0
US-2017-169502,2017-08-28,2017-09-01,Standard Class,Home Office,Milwaukee,Wisconsin,Central,OFF-SU-10004115,Office Supplies,Supplies,21.81,3,0.0,5.8887,4,0.27,0.0
US-2017-169502,2017-08-28,2017-09-01,Standard Class,Home Office,Milwaukee,Wisconsin,Central,OFF-AP-10001947,Office Supplies,Appliances,91.6,5,0.0,26.564,4,0.29000000000000004,0.0
CA-2015-146948,2015-07-16,2015-07-20,Standard Class,Home Office,Baltimore,Maryland,East,FUR-CH-10004853,Furniture,Chairs,150.98,1,0.0,43.7842,4,0.29000000000000004,0.0
CA-2015-146948,2015-07-16,2015-07-20,Standard Class,Home Office,Baltimore,Maryland,East,OFF-EN-10000483,Office Supplies,Envelopes,137.25,9,0.0,63.135,4,0.45999999999999996,0.0
CA-2015-146948,2015-07-16,2015-07-20,Standard Class,Home Office,Baltimore,Maryland,East,OFF-FA-10001332,Office Supplies,Fasteners,11.52,4,0.0,5.4144,4,0.47,0.0
US-2015-113327,2015-05-26,2015-05-29,Second Class,Home Office,Jacksonville,North Carolina,South,OFF-PA-10003790,Office Supplies,Paper,18.272,1,0.2,5.9384,3,0.325,0.2
US-2015-113327,2015-05-26,2015-05-29,Second Class,Home Office,Jacksonville,North Carolina,South,OFF-PA-10003134,Office Supplies,Paper,153.728,4,0.2,53.8048,3,0.35,0.8
US-2015-113327,2015-05-26,2015-05-29,Second Class,Home Office,Jacksonville,North Carolina,South,OFF-EN-10004459,Office Supplies,Envelopes,12.224,2,0.2,4.4312,3,0.36249999999999993,0.4
US-2015-113327,2015-05-26,2015-05-29,Second Class,Home Office,Jacksonville,North Carolina,South,TEC-AC-10003628,Technology,Accessories,167.944,7,0.2,50.3832,3,0.30000000000000004,1.4000000000000001
CA-2015-135020,2015-05-28,2015-06-02,Standard Class,Consumer,Rochester,New York,East,TEC-PH-10004093,Technology,Phones,45.99,1,0.0,13.3371,5,0.29,0.0
CA-2015-135020,2015-05-28,2015-06-02,Standard Class,Consumer,Rochester,New York,East,OFF-ST-10001490,Office Supplies,Storage,535.41,3,0.0,160.623,5,0.3,0.0
CA-2015-135020,2015-05-28,2015-06-02,Standard Class,Consumer,Rochester,New York,East,OFF-BI-10000605,Office Supplies,Binders,6.096,2,0.2,2.0574,5,0.33749999999999997,0.4
CA-2015-135020,2015-05-28,2015-06-02,Standard Class,Consumer,Rochester,New York,East,OFF-PA-10004255,Office Supplies,Paper,45.36,7,0.0,21.7728,5,0.48,0.0
US-2017-141852,2017-11-09,2017-11-14,Standard Class,Consumer,Oceanside,California,West,FUR-FU-10000023,Furniture,Furnishings,47.12,8,0.0,20.7328,5,0.44000000000000006,0.0
CA-2016-109407,2016-01-24,2016-01-26,Second Class,Corporate,Gulfport,Mississippi,South,OFF-BI-10000285,Office Supplies,Binders,31.36,4,0.0,15.68,2,0.5,0.0
US-2017-165953,2016-12-31,2017-01-06,Standard Class,Consumer,Jacksonville,Florida,South,OFF-AR-10000588,Office Supplies,Art,47.616,3,0.2,3.5712,6,0.075,0.6000000000000001
US-2017-165953,2016-12-31,2017-01-06,Standard Class,Consumer,Jacksonville,Florida,South,OFF-PA-10002250,Office Supplies,Paper,23.48,5,0.2,8.218,6,0.35,1.0
CA-2016-144540,2016-09-05,2016-09-10,Standard Class,Home Office,Houston,Texas,Central,OFF-AP-10002457,Office Supplies,Appliances,62.79,3,0.8,-166.3935,5,-2.65,2.4000000000000004
CA-2016-144540,2016-09-05,2016-09-10,Standard Class,Home Office,Houston,Texas,Central,OFF-FA-10002763,Office Supplies,Fasteners,28.44,9,0.2,4.266,5,0.15,1.8
CA-2015-159863,2015-09-04,2015-09-07,Second Class,Corporate,Houston,Texas,Central,TEC-AC-10000109,Technology,Accessories,134.376,3,0.2,6.7188,3,0.049999999999999996,0.6000000000000001
